id,retweets_count,favorite_count,created_at,text,lang,retweeted,followers_count,friends_count,hashtags_count,description,location,background_image_url,source
7.55E+17,2324,9715,19-07-2016 08:17,A riveting interaction to remember…with students involved in building satellite Sathyabamasat. https://t.co/vHeQsgZtO0,en,FALSE,26810010,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.55E+17,1215,3993,19-07-2016 06:34,Congratulations @TurnbullMalcolm. I look forward to working with you to deepen India-Australia ties. https://t.co/oeAbCaP7fj,en,FALSE,26810010,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.55E+17,2063,6392,18-07-2016 13:15,"My remarks on the start of the Parliament session.
https://t.co/1DIMgOXqqy",en,FALSE,26810010,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,7488,21308,16-07-2016 17:27,"Congratulations @boxervijender for a hard fought and well deserved win. It was yet another display of immense skill, strength &amp; stamina.",en,FALSE,26810010,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,1753,5376,16-07-2016 14:47,I thank all those who shared their views today &amp; assure that the suggestions will be worked on. https://t.co/OHYDZw6Jig,en,FALSE,26810010,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,1276,4114,16-07-2016 14:46,There were healthy discussions on Punchhi Commission recommendations today &amp; we seek to continue discussions till a consensus is evolved.,en,FALSE,26810010,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,1243,4115,16-07-2016 14:45,We had comprehensive deliberations on law &amp; order &amp; various aspects around it. This is an important area of Centre-State cooperation.,en,FALSE,26810010,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,1685,5736,16-07-2016 14:44,"Had detailed discussion on education. I shared my view that focus must shift to quality of education, technology usage &amp; learning outcomes.",en,FALSE,26810010,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,1584,4687,16-07-2016 14:44,Acceptance of Aadhaar as a means of good governance &amp; transparency is gladdening. It ensures savings to exchequer &amp; better service delivery,en,FALSE,26810010,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,1180,3769,16-07-2016 14:43,Reaffirmed the vitality of Centre &amp; States working together for India's overall progress &amp; bringing a qualitative change in people's lives.,en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,1112,3356,16-07-2016 14:41,Delighted to participate in Inter-State Council meeting. Heard views of CMs &amp; shared my thoughts on various topics. https://t.co/FxPq6IFWQo,en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,1667,5750,16-07-2016 02:36,Cooperative federalism is an article of faith for our Govt. Inter-State Council gives a good opportunity to discuss wide range of subjects.,en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,1556,5114,16-07-2016 02:33,"Among the key topics we will discuss are internal security issues, improving quality of education &amp; learning outcomes and Aadhaar.",en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,1362,4642,16-07-2016 02:31,"Looking forward to interacting with State CMs, Ministerial colleagues &amp; others to discus &amp; deliberate on various vital national issues.",en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,1370,4875,16-07-2016 02:29,Will inaugurate the 11th meeting of the Inter-State Council today. The Council is meeting after a gap of almost ten years.,en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,2133,5340,15-07-2016 13:34,A matter of immense joy…a place associated with India’s rich and glorious history. https://t.co/OaBL5RUQ2G,en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,1515,3790,15-07-2016 13:33,"A new look #TransformingIndia site, where you can find a lot of interesting details on the Government’s work. https://t.co/rM37hAPDft",en,FALSE,26810011,1641,1,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.54E+17,3565,9975,15-07-2016 02:39,I hope the injured recover soon. India shares the pain &amp; stands firmly with our French sisters &amp; brothers in this hour of immense sadness.,en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.54E+17,4148,11383,15-07-2016 02:38,Appalled by the horrific attack in Nice. I strongly condemn such mindless acts of violence. My thoughts are with the families of deceased.,en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.53E+17,775,0,14-07-2016 04:46,RT @JPNadda: I thank all health workers &amp; stakeholders for India achieving these significant milestone-elimination of Maternal &amp;Neonatal Te…,en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.53E+17,1168,0,14-07-2016 04:46,"RT @JPNadda: Proud to share that India is being felicitated for elimination of Maternal &amp; Neonatal Tetanus, and being YAWS-free. https://t.…",en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.53E+17,1609,5294,14-07-2016 04:01,I also appreciate the significant contribution of @David_Cameron in strengthening India-UK ties.,en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.53E+17,2096,6120,14-07-2016 04:00,Congratulations to @theresa_may on taking over as the new UK PM. Looking forward to working with her for stronger India-UK ties @Number10gov,en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.53E+17,2743,8010,12/7/2016 12:34,I urge my young friends to take up initiatives that further cleanliness &amp; help create a Swachh Bharat. #MyCleanIndia @ssssoindia,en,FALSE,26810011,1641,1,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,1434,4941,12/7/2016 12:33,My best wishes to all my young friends gathered for the Sathya Sai World Youth Festival at Prashanthi Nilayam. @ssssoindia,en,FALSE,26810011,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,1139,3442,11/7/2016 16:44,Safari yangu ya Kenya ilikuwa ya kukumbukwa. Imefanya uhusiano wa kiuchumi na kitamaduni kati ya India na Kenya kuwa thabiti zaidi.,tl,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.53E+17,1635,6155,11/7/2016 16:30,"Earlier today, visited the @UN offices in Nairobi, where I also planted a sapling. https://t.co/x8rekDurdn",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,593,0,11/7/2016 16:29,RT @PMOIndia: and cultivate a lasting relationship between the alumni and the people of India”. (2/2),en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,618,0,11/7/2016 16:29,"RT @PMOIndia: A stated Mission of the Association is “to enhance &amp; promote alumni interaction, establish a spirit of camaraderie amongst th…",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,636,0,11/7/2016 16:29,RT @PMOIndia: Bharatwallah Alumni Association is an alumni association of Kenyan students who had studied in India over the last many years.,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,853,0,11/7/2016 16:29,RT @PMOIndia: More meetings and interactions...this one with the Bharatwallah Alumni Association. https://t.co/unTSbLaWv3,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,1030,2929,11/7/2016 16:24,India-Kenya friendship is a win-win situation. Earlier we fought colonialism…now is the time to fight poverty. https://t.co/OS8YLcz9a3,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,867,2899,11/7/2016 16:23,Expressed support to ‘Make it Kenya' initiative &amp; said that India stands firmly with Kenya as it works to strengthen the nation’s economy.,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,1119,4131,11/7/2016 16:22,Also glad to have interacted with Indian &amp; Kenyan innovators before the business summit. https://t.co/THoRzqpXi2,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,742,2681,11/7/2016 16:21,Happy to have met Indian &amp; Kenyan business leaders with President @UKenyatta to chalk out ways to deepen India-Kenya economic &amp; trade ties.,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,1335,4844,11/7/2016 14:41,Paid tributes to Mahatma Gandhi. His statue was unveiled at @uonbi 60 years ago. https://t.co/TcHY6g891H,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,835,2410,11/7/2016 14:35,"Told youth at @uonbi- a safe, prosperous Kenya &amp; a strong Africa is your destiny. Let no one take it away from you. https://t.co/T8QXzWy12Q",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,847,2497,11/7/2016 14:35,"Spoke on the rich legacy of Kenya, accomplishments of Kenyans in various fields &amp; how Kenya has a right ecosystem for innovation-led growth.",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.53E+17,678,1913,11/7/2016 14:34,"Spent time at @uonbi, a glorious institution with a formidable reputation. Interacted with some of the brightest &amp; best minds of Kenya.",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,932,2564,11/7/2016 10:32,Witnessed the signing of crucial agreements &amp; addressed the press on India-Kenya ties. https://t.co/8Mm7micZvD,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1121,3640,11/7/2016 10:29,"Excellent meeting, with President @UKenyatta. Our discussions were extensive &amp; covered several topics. @PresidentKE https://t.co/ZFk3A3vWd2",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1277,4503,11/7/2016 10:26,Mzee Jomo Kenyatta is remembered as one of the most outstanding icons on Africa. Paid tributes to him. https://t.co/1dnnh88gQJ,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1102,3200,11/7/2016 10:22,Glimpses from the ceremonial welcome in Nairobi. https://t.co/DPUUJrI3XW,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1901,5450,11/7/2016 5:25,"I congratulate the atomic energy scientists, both from Indian and the Russian side for this major technological success.",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1480,3760,11/7/2016 5:24,"Second reactor at  Kudankulam became critical yesterday. This is a piece of great news, which makes us happy.",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1540,4730,11/7/2016 2:01,"Wishing my industrious &amp; dedicated colleague who is spearheading the transformation of the railways, @sureshpprabhu ji on his birthday.",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.52E+17,1173,2943,10/7/2016 19:16,"While talking of good governance, spoke of Garv App &amp; how it combines technology &amp; transparency to deliver results.
https://t.co/ks6mIcgX7x",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1329,3301,10/7/2016 19:15,"Terrorism &amp; global warming are challenges that must be urgently mitigated. We all need to unite to do so.
https://t.co/bsPxvJpwD0",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,971,2835,10/7/2016 18:33,Here is my speech at the programme. https://t.co/MvRVp4Ka0t,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.52E+17,1539,4772,10/7/2016 18:29,Pictures from the community programme this evening. The atmosphere was full of vibrancy. https://t.co/RxudRsokEm,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.52E+17,1014,3279,10/7/2016 18:27,"Thank you for the warm welcome, President Kenyatta and thank you for joining the programme.  https://t.co/nR7XYwEieb",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.52E+17,1558,6583,10/7/2016 16:05,Glad that President @UKenyatta has joined us for the community programme in Nairobi. https://t.co/n8AhoMdvkz,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1661,5904,10/7/2016 14:25,Pleasant moments with these young friends at the hotel in Nairobi. https://t.co/xC8CpBUJNB,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.52E+17,1609,5752,10/7/2016 14:24,Thank you President @MagufuliJP for the special gesture of coming to the airport when I left Tanzania. Honoured! https://t.co/FU7VeguXEo,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.52E+17,1120,2501,10/7/2016 13:53,Jambo Kenya! Ninafuraha kutembelea hili taifa rafiki ambalo India imekuwa nalo na uhusiano wa karibu kihistoria.,in,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.52E+17,1246,3941,10/7/2016 12:17,Thank you Tanzania. This was a remarkable visit and the ground covered during the visit will benefit our two nations immensely.,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1434,5100,10/7/2016 11:55,The hardwork &amp; dedication of the Solar Mamas impressed me. Enjoyed interacting with them. https://t.co/G79TjC2PnB,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.52E+17,960,2860,10/7/2016 10:36,Discussions today reflected the considerable convergence between India &amp; Tanzania on a wide range of issues. https://t.co/TpeWNiDsA7,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.52E+17,1006,3014,10/7/2016 10:35,"India is ready to meet the healthcare priorities of Tanzania. Also discussed cooperation in education, skill development &amp; IT.",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.52E+17,827,2442,10/7/2016 10:33,"President @MagufuliJP &amp; I agreed to deepen India-Tanzania ties in agriculture, food security, trade, natural gas &amp; other vital sectors.",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.52E+17,950,3037,10/7/2016 10:32,Held extensive talks with President @MagufuliJP during our meeting today. https://t.co/3JfKQGhcSe,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.52E+17,1900,4725,10/7/2016 8:03,"A tune of friendship in Tanzania.
https://t.co/leKxhyZzwS",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1773,5633,10/7/2016 4:17,"A humble leader, man of the people, valued colleague &amp; friend...wishing HM @rajnathsingh ji on his birthday. Praying for his long life.",en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.52E+17,1928,5366,9/7/2016 20:20,Landed to a lively welcome in Tanzania. https://t.co/saDl6Y0NJi,en,FALSE,26810013,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for iPhone
7.52E+17,939,2342,9/7/2016 20:07,Nimefika Tanzania. Nina matumaini makubwa kuhusu ziara hii na nina imani itafungua mwanzo mpya katika mahusiano baina ya India na Tanzania.,tl,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.52E+17,1196,4178,9/7/2016 15:31,My gratitude to the people &amp; Government of South Africa for extending a warm welcome &amp; the memorable hospitality during my stay here.,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.52E+17,1230,3833,9/7/2016 15:30,This South Africa visit has been a 'Tirth Yatra’ for me. Got an opportunity to visit places so closely associated with Mahatma Gandhi.,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.52E+17,990,3278,9/7/2016 15:29,"Its been a satisfying South Africa visit, where I have been able to attend such a wide variety of programmes &amp; interact with so many people.",en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.52E+17,1022,2926,9/7/2016 14:56,People-to-people ties are the strong foundation on which India &amp; SA are building their modern partnership &amp; working together in many areas.,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1088,3324,9/7/2016 14:55,Attended a civic reception at Durban City Hall. Deeply privileged to honoured by people of this great city. https://t.co/MVmulmq4SL,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1281,4316,9/7/2016 14:54,Paying tributes to Mahatma Gandhi at Phoenix Settlement. https://t.co/zCFxlVC9pv,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,5643,21502,9/7/2016 10:53,"Remembering a memorable journey of the great Mahatma, which altered the course of human history. https://t.co/elEmbOtqQp",en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter for BlackBerry
7.52E+17,1035,3496,9/7/2016 7:29,Here is another photo. https://t.co/YEQOv58Khz,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1334,5177,9/7/2016 7:26,I will always remember my interaction with these remarkable personalities. https://t.co/xFpnHdtinK,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,1504,7460,9/7/2016 7:23,"Happy to have met Mr. Ronnie Kasrils, a struggle hero &amp; founding member of the military wing of the ANC. https://t.co/vgs1FLPWo6",en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,791,2622,9/7/2016 7:20,Mr. George Bizos also appeared in the Truth and Reconciliation Commission representing families of heroes killed in the liberation struggle,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,690,2034,9/7/2016 7:19,Mr. George Bizos represented Walter Sisulu &amp; Nelson Mandela in the Treason and Rivonia Trial. @NelsonMandela,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,897,2828,9/7/2016 7:18,The contribution of Mr. George Bizos in the campaign against apartheid is exemplary. Met him yesterday. https://t.co/U9qF9yqm4s,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,706,2058,9/7/2016 7:14,Dr. Essop Pahad went into exile in 1964. He has served the ANC for years &amp; later served as a Minister in President Mbeki’s Cabinet.,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,964,4180,9/7/2016 7:13,Dr. Essop Pahad &amp; I met. His father Mr. Goolam Pahad was active in the South African struggle. https://t.co/Jz3m2VHSrD,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,684,1977,9/7/2016 7:09,Mr. Laloo ‘Isu’ Chiba spent 18 years on Robben Island. His efforts ensured that Madiba’s work could be read by the entire world.,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,791,2623,9/7/2016 7:08,Men like Mr. Laloo ‘Isu’ Chiba will always be widely admired. Had the opportunity to meet him. https://t.co/sjTtj09rd4,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,723,2222,9/7/2016 7:05,Dr. Ahmed Kathrada spent years with Madiba in various prisons. He is a respected member of South African Indian community. @NelsonMandela,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,826,2673,9/7/2016 7:03,Dr. Ahmed Kathrada is a hero &amp; a great source of inspiration.So delighted to meet him. https://t.co/dnPl5UzDzQ,en,FALSE,26810014,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,851,2682,9/7/2016 6:59,I met those who worked closely with Madiba &amp; who dedicated their entire life in ensuring the end of apartheid &amp; ushering a free &amp; just SA.,en,FALSE,26810015,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,700,1948,9/7/2016 6:58,"At Constitution Hill &amp; @NelsonMandela Foundation yesterday, I met remarkable individuals who left a deep impact on South Africa’s history.",en,FALSE,26810015,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,669,0,9/7/2016 6:57,RT @PMOIndia: In the evening the Prime Minister will join a Civic Reception at Durban City Hall hosted by the High Commissioner &amp; Mayor of…,en,FALSE,26810015,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,616,0,9/7/2016 6:56,"RT @PMOIndia: Another place that the PM will visit is Phoenix Settlement, which is very closely associated with Mahatma Gandhi.",en,FALSE,26810015,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.52E+17,791,0,9/7/2016 6:56,"RT @PMOIndia: Today, Prime Minister will visit Pietermaritzburg Railway Station. PM will visit the spot where Mahatma Gandhi was offloaded…",en,FALSE,26810015,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.51E+17,1116,3202,8/7/2016 19:03,"Talked at length about why India and South Africa have much to benefit from a closer partnership, which will make our world a better place.",en,FALSE,26810015,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.51E+17,680,0,8/7/2016 19:03,RT @PMOIndia: On the 'Narendra Modi App' had sought your ideas for the speech. I got thousands of them &amp; this has enriched my interaction w…,en,FALSE,26810015,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.51E+17,993,0,8/7/2016 19:03,RT @PMOIndia: India and South Africa: close and connected. https://t.co/69yaSKe6mY,en,FALSE,26810015,1641,0,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
7.51E+17,848,0,8/7/2016 19:03,RT @PMOIndia: The rise of India. #TransformingIndia https://t.co/ouxNRAN0oI,en,FALSE,26810015,1641,1,Prime Minister of India,India,http://pbs.twimg.com/profile_background_images/562185004696875009/DiiHx54g.jpeg,Twitter Web Client
