user_id,item_id,rating,title
398,708,3,"Sex, Lies, and Videotape (1989)"
398,85,4,"Ref, The (1994)"
398,283,3,Emma (1996)
398,602,4,"American in Paris, An (1951)"
398,953,3,Unstrung Heroes (1995)
398,510,4,"Magnificent Seven, The (1954)"
398,435,5,Butch Cassidy and the Sundance Kid (1969)
398,1041,3,Forget Paris (1995)
398,429,4,"Day the Earth Stood Still, The (1951)"
398,1119,4,Some Kind of Wonderful (1987)
398,582,2,"Piano, The (1993)"
398,482,5,Some Like It Hot (1959)
398,276,4,Leaving Las Vegas (1995)
398,493,5,"Thin Man, The (1934)"
398,205,5,Patton (1970)
398,494,3,His Girl Friday (1940)
398,525,3,"Big Sleep, The (1946)"
398,710,2,Better Off Dead... (1985)
398,684,4,In the Line of Fire (1993)
398,969,4,Winnie the Pooh and the Blustery Day (1968)
398,167,3,Private Benjamin (1980)
398,63,2,"Santa Clause, The (1994)"
398,31,3,Crimson Tide (1995)
398,414,3,My Favorite Year (1982)
398,124,5,Lone Star (1996)
398,521,5,"Deer Hunter, The (1978)"
398,159,3,Basic Instinct (1992)
398,495,4,Around the World in 80 Days (1956)
398,1020,3,Gaslight (1944)
398,481,3,"Apartment, The (1960)"
398,502,3,Bananas (1971)
398,993,3,Hercules (1997)
398,158,3,Weekend at Bernie's (1989)
398,610,4,Gigi (1958)
398,607,3,Rebecca (1940)
398,700,2,Miami Rhapsody (1995)
398,519,4,"Treasure of the Sierra Madre, The (1948)"
398,735,4,Philadelphia (1993)
398,991,2,Keys to Tulsa (1997)
398,633,4,"Christmas Carol, A (1938)"
398,1126,4,"Old Man and the Sea, The (1958)"
398,837,4,Meet John Doe (1941)
398,1450,5,Golden Earrings (1947)
399,50,3,Star Wars (1977)
399,172,3,"Empire Strikes Back, The (1980)"
399,302,4,L.A. Confidential (1997)
399,265,3,"Hunt for Red October, The (1990)"
399,465,3,"Jungle Book, The (1994)"
399,451,3,Grease (1978)
399,222,3,Star Trek: First Contact (1996)
399,29,3,Batman Forever (1995)
399,274,3,Sabrina (1995)
399,1042,3,Just Cause (1995)
399,1184,3,"Endless Summer 2, The (1994)"
399,486,3,Sabrina (1954)
399,144,3,Die Hard (1988)
399,118,3,Twister (1996)
399,1,4,Toy Story (1995)
399,546,2,Broken Arrow (1996)
399,95,3,Aladdin (1992)
399,768,3,Casper (1995)
399,234,3,Jaws (1975)
399,246,3,Chasing Amy (1997)
399,98,4,"Silence of the Lambs, The (1991)"
399,564,3,Tales from the Hood (1995)
399,1137,4,Beautiful Thing (1996)
399,241,4,"Last of the Mohicans, The (1992)"
399,332,3,Kiss the Girls (1997)
399,100,3,Fargo (1996)
399,432,3,Fantasia (1940)
399,181,3,Return of the Jedi (1983)
399,196,5,Dead Poets Society (1989)
399,679,3,Conan the Barbarian (1981)
399,384,2,Naked Gun 33 1/3: The Final Insult (1994)
399,143,5,"Sound of Music, The (1965)"
399,423,3,E.T. the Extra-Terrestrial (1982)
399,288,3,Scream (1996)
399,219,3,"Nightmare on Elm Street, A (1984)"
399,526,3,Ben-Hur (1959)
399,919,2,"City of Lost Children, The (1995)"
399,26,2,"Brothers McMullen, The (1995)"
399,232,2,Young Guns (1988)
399,15,5,Mr. Holland's Opus (1995)
399,5,3,Copycat (1995)
399,229,2,Star Trek III: The Search for Spock (1984)
399,237,3,Jerry Maguire (1996)
399,54,4,Outbreak (1995)
399,366,3,Dangerous Minds (1995)
399,403,3,Batman (1989)
399,338,1,Bean (1997)
399,154,3,Monty Python's Life of Brian (1979)
399,382,3,"Adventures of Priscilla, Queen of the Desert, The (1994)"
399,328,4,Conspiracy Theory (1997)
399,496,3,It's a Wonderful Life (1946)
399,132,3,"Wizard of Oz, The (1939)"
399,174,3,Raiders of the Lost Ark (1981)
399,96,3,Terminator 2: Judgment Day (1991)
399,151,2,Willy Wonka and the Chocolate Factory (1971)
399,307,3,"Devil's Advocate, The (1997)"
399,195,2,"Terminator, The (1984)"
399,385,3,True Lies (1994)
399,264,3,Mimic (1997)
399,471,3,Courage Under Fire (1996)
399,658,3,Pump Up the Volume (1990)
399,140,4,Homeward Bound: The Incredible Journey (1993)
399,379,3,Tales From the Crypt Presents: Demon Knight (1995)
399,419,3,Mary Poppins (1964)
399,405,3,Mission: Impossible (1996)
399,268,3,Chasing Amy (1997)
399,117,2,"Rock, The (1996)"
399,273,3,Heat (1995)
399,559,3,Interview with the Vampire (1994)
399,794,3,It Could Happen to You (1994)
399,323,1,Dante's Peak (1997)
399,231,3,Batman Returns (1992)
399,2,3,GoldenEye (1995)
399,164,2,"Abyss, The (1989)"
399,1035,3,Cool Runnings (1993)
399,79,3,"Fugitive, The (1993)"
399,455,4,Jackie Chan's First Strike (1996)
399,755,2,Jumanji (1995)
399,673,3,Cape Fear (1962)
399,1217,4,Assassins (1995)
399,452,3,Jaws 2 (1978)
399,48,3,Hoop Dreams (1994)
399,77,2,"Firm, The (1993)"
399,235,4,Mars Attacks! (1996)
399,228,2,Star Trek: The Wrath of Khan (1982)
399,127,2,"Godfather, The (1972)"
399,69,3,Forrest Gump (1994)
399,214,4,Pink Floyd - The Wall (1982)
399,554,3,Waterworld (1995)
399,318,5,Schindler's List (1993)
399,568,2,Speed (1994)
399,591,3,Primal Fear (1996)
399,401,3,"Brady Bunch Movie, The (1995)"
399,746,5,Real Genius (1985)
399,68,3,"Crow, The (1994)"
399,218,4,Cape Fear (1991)
399,56,3,Pulp Fiction (1994)
399,576,3,Cliffhanger (1993)
399,153,2,"Fish Called Wanda, A (1988)"
399,813,3,"Celluloid Closet, The (1995)"
399,468,3,Rudy (1993)
399,11,4,Seven (Se7en) (1995)
399,82,3,Jurassic Park (1993)
399,501,2,Dumbo (1941)
399,64,3,"Shawshank Redemption, The (1994)"
399,508,3,"People vs. Larry Flynt, The (1996)"
399,215,2,Field of Dreams (1989)
399,204,3,Back to the Future (1985)
399,33,3,Desperado (1995)
399,343,2,Alien: Resurrection (1997)
399,227,2,Star Trek VI: The Undiscovered Country (1991)
399,1086,3,It's My Party (1995)
399,597,3,Eraser (1996)
399,1393,3,Stag (1997)
399,378,3,Miracle on 34th Street (1994)
399,959,3,Dazed and Confused (1993)
399,175,3,Brazil (1985)
399,66,3,While You Were Sleeping (1995)
399,402,3,Ghost (1990)
399,62,3,Stargate (1994)
399,12,3,"Usual Suspects, The (1995)"
399,291,3,Absolute Power (1997)
399,462,3,Like Water For Chocolate (Como agua para chocolate) (1992)
399,845,3,That Thing You Do! (1996)
399,186,4,"Blues Brothers, The (1980)"
399,71,3,"Lion King, The (1994)"
399,781,2,French Kiss (1995)
399,176,3,Aliens (1986)
399,78,3,Free Willy (1993)
399,436,2,"American Werewolf in London, An (1981)"
399,188,4,Full Metal Jacket (1987)
399,97,4,Dances with Wolves (1990)
399,173,3,"Princess Bride, The (1987)"
399,80,3,Hot Shots! Part Deux (1993)
399,238,1,Raising Arizona (1987)
399,407,3,Spy Hard (1996)
399,531,3,Shine (1996)
399,587,3,"Hour of the Pig, The (1993)"
399,47,3,Ed Wood (1994)
399,1060,3,"Adventures of Pinocchio, The (1996)"
399,404,3,Pinocchio (1940)
399,210,3,Indiana Jones and the Last Crusade (1989)
399,156,3,Reservoir Dogs (1992)
399,431,2,Highlander (1986)
399,475,5,Trainspotting (1996)
399,182,4,GoodFellas (1990)
399,187,3,"Godfather: Part II, The (1974)"
399,289,4,Evita (1996)
399,94,5,Home Alone (1990)
399,742,4,Ransom (1996)
399,732,2,Dave (1993)
399,168,3,Monty Python and the Holy Grail (1974)
399,550,3,Die Hard: With a Vengeance (1995)
399,720,3,First Knight (1995)
399,57,4,Priest (1994)
399,824,2,"Great White Hype, The (1996)"
399,8,3,Babe (1995)
399,58,3,Quiz Show (1994)
399,941,3,With Honors (1994)
399,55,2,"Professional, The (1994)"
399,744,3,Michael Collins (1996)
399,121,3,Independence Day (ID4) (1996)
399,301,4,In & Out (1997)
399,284,2,Tin Cup (1996)
399,22,3,Braveheart (1995)
399,399,3,"Three Musketeers, The (1993)"
399,561,2,Mary Shelley's Frankenstein (1994)
399,809,3,Rising Sun (1993)
399,540,2,Money Train (1995)
399,1246,1,Bushwhacked (1995)
399,655,3,Stand by Me (1986)
399,588,5,Beauty and the Beast (1991)
399,665,3,Alien 3 (1992)
399,225,3,101 Dalmatians (1996)
399,128,3,Supercop (1992)
399,295,4,Breakdown (1997)
399,147,5,"Long Kiss Goodnight, The (1996)"
399,1220,2,Higher Learning (1995)
399,161,3,Top Gun (1986)
399,39,2,Strange Days (1995)
399,820,4,Space Jam (1996)
399,660,3,Fried Green Tomatoes (1991)
399,780,1,Dumb & Dumber (1994)
399,28,2,Apollo 13 (1995)
399,230,3,Star Trek IV: The Voyage Home (1986)
399,506,3,Rebel Without a Cause (1955)
399,566,4,Clear and Present Danger (1994)
399,774,3,"Prophecy, The (1995)"
399,433,3,Heathers (1989)
399,99,3,Snow White and the Seven Dwarfs (1937)
399,179,3,"Clockwork Orange, A (1971)"
399,806,3,Menace II Society (1993)
399,9,3,Dead Man Walking (1995)
399,233,3,Under Siege (1992)
399,203,4,Unforgiven (1992)
399,412,2,"Very Brady Sequel, A (1996)"
399,977,3,"Substitute, The (1996)"
399,110,2,Operation Dumbo Drop (1995)
399,543,3,"Misérables, Les (1995)"
399,926,2,Down Periscope (1996)
399,155,2,Dirty Dancing (1987)
399,53,4,Natural Born Killers (1994)
399,393,4,Mrs. Doubtfire (1993)
399,91,4,"Nightmare Before Christmas, The (1993)"
399,93,3,Welcome to the Dollhouse (1995)
399,511,3,Lawrence of Arabia (1962)
399,38,2,"Net, The (1995)"
399,418,3,Cinderella (1950)
399,72,4,"Mask, The (1994)"
399,73,3,Maverick (1994)
399,239,3,Sneakers (1992)
399,1178,3,Major Payne (1994)
399,180,3,Apocalypse Now (1979)
399,380,3,Star Trek: Generations (1994)
399,148,4,"Ghost and the Darkness, The (1996)"
399,454,3,Bastard Out of Carolina (1996)
399,616,1,Night of the Living Dead (1968)
399,747,5,Benny & Joon (1993)
399,386,3,Addams Family Values (1993)
399,114,4,Wallace & Gromit: The Best of Aardman Animation (1996)
399,24,4,Rumble in the Bronx (1995)
399,763,2,Happy Gilmore (1996)
399,43,3,Disclosure (1994)
399,372,3,Jeffrey (1995)
399,779,4,Drop Zone (1994)
399,223,3,Sling Blade (1996)
399,450,2,Star Trek V: The Final Frontier (1989)
399,651,3,Glory (1989)
399,693,3,Casino (1995)
399,282,3,"Time to Kill, A (1996)"
399,527,3,Gandhi (1982)
399,426,3,"Transformers: The Movie, The (1986)"
399,582,3,"Piano, The (1993)"
399,552,1,Species (1995)
399,276,3,Leaving Las Vegas (1995)
399,578,2,Demolition Man (1993)
399,826,2,"Phantom, The (1996)"
399,542,3,Pocahontas (1995)
399,364,4,Ace Ventura: When Nature Calls (1995)
399,102,3,"Aristocats, The (1970)"
399,772,4,Kids (1995)
399,42,2,Clerks (1994)
399,1139,4,Hackers (1995)
399,157,3,Platoon (1986)
399,470,4,Tombstone (1993)
399,738,4,Threesome (1994)
399,340,2,Boogie Nights (1997)
399,754,3,Red Corner (1997)
399,226,3,Die Hard 2 (1990)
399,575,1,City Slickers II: The Legend of Curly's Gold (1994)
399,760,1,Screamers (1995)
399,1228,3,Under Siege 2: Dark Territory (1995)
399,90,2,So I Married an Axe Murderer (1993)
399,356,3,"Client, The (1994)"
399,710,2,Better Off Dead... (1985)
399,697,2,"Basketball Diaries, The (1995)"
399,395,3,Robin Hood: Men in Tights (1993)
399,684,3,In the Line of Fire (1993)
399,975,2,Fear (1996)
399,969,3,Winnie the Pooh and the Blustery Day (1968)
399,320,3,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
399,63,3,"Santa Clause, The (1994)"
399,1207,3,Jade (1995)
399,139,3,"Love Bug, The (1969)"
399,769,3,Congo (1995)
399,67,3,Ace Ventura: Pet Detective (1994)
399,560,3,"Kid in King Arthur's Court, A (1995)"
399,1179,2,Man of the House (1995)
399,544,2,Things to Do in Denver when You're Dead (1995)
399,413,2,Tales from the Crypt Presents: Bordello of Blood (1996)
399,123,2,"Frighteners, The (1996)"
399,628,3,Sleepers (1996)
399,31,3,Crimson Tide (1995)
399,420,3,Alice in Wonderland (1951)
399,622,4,Swiss Family Robinson (1960)
399,727,4,Immortal Beloved (1994)
399,41,2,Billy Madison (1995)
399,928,2,"Craft, The (1996)"
399,549,4,Rob Roy (1995)
399,84,2,Robert A. Heinlein's The Puppet Masters (1994)
399,1314,3,Surviving the Game (1994)
399,1090,2,Sliver (1993)
399,1135,2,"Doors, The (1991)"
399,1170,3,Spanking the Monkey (1994)
399,735,3,Philadelphia (1993)
399,722,2,Nine Months (1995)
399,633,3,"Christmas Carol, A (1938)"
399,924,5,White Squall (1996)
399,825,2,"Arrival, The (1996)"
399,389,3,Black Beauty (1994)
399,444,1,"Blob, The (1958)"
399,946,3,"Fox and the Hound, The (1981)"
399,1074,4,Reality Bites (1994)
399,1210,2,Virtuosity (1995)
399,551,1,Lord of Illusions (1995)
399,986,3,Turbulence (1997)
399,383,2,"Flintstones, The (1994)"
399,1401,3,M. Butterfly (1993)
399,1192,3,"Boys of St. Vincent, The (1993)"
399,1459,3,Madame Butterfly (1995)
399,1244,3,Metro (1997)
399,1232,3,Madonna: Truth or Dare (1991)
399,1480,3,Herbie Rides Again (1974)
399,1274,1,Robocop 3 (1993)
399,541,3,Mortal Kombat (1995)
399,388,2,Beverly Hills Cop III (1994)
399,890,2,Mortal Kombat: Annihilation (1997)
399,1231,3,Marked for Death (1990)
399,1219,3,"Goofy Movie, A (1995)"
399,545,2,Vampire in Brooklyn (1995)
399,459,4,"Cry, the Beloved Country (1995)"
399,1543,3,Johns (1996)
399,1396,4,Stonewall (1995)
399,1279,3,Wild America (1997)
399,400,3,"Little Rascals, The (1994)"
399,817,4,Frisk (1995)
399,1540,3,"Amazing Panda Adventure, The (1995)"
399,1541,3,"Beans of Egypt, Maine, The (1994)"
399,1542,2,"Scarlet Letter, The (1926)"
400,304,4,Fly Away Home (1996)
400,332,2,Kiss the Girls (1997)
400,288,4,Scream (1996)
400,690,3,Seven Years in Tibet (1997)
400,294,3,Liar Liar (1997)
400,328,3,Conspiracy Theory (1997)
400,307,3,"Devil's Advocate, The (1997)"
400,323,4,Dante's Peak (1997)
400,258,5,Contact (1997)
400,748,2,"Saint, The (1997)"
400,749,4,"MatchMaker, The (1997)"
400,321,4,Mother (1996)
400,343,4,Alien: Resurrection (1997)
400,286,4,"English Patient, The (1996)"
400,259,3,George of the Jungle (1997)
400,306,3,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"
400,301,4,In & Out (1997)
400,269,4,"Full Monty, The (1997)"
400,300,4,Air Force One (1997)
400,313,5,Titanic (1997)
400,895,4,Scream 2 (1997)
400,689,3,"Jackal, The (1997)"
401,50,1,Star Wars (1977)
401,172,3,"Empire Strikes Back, The (1980)"
401,133,4,Gone with the Wind (1939)
401,302,3,L.A. Confidential (1997)
401,451,2,Grease (1978)
401,257,2,Men in Black (1997)
401,486,4,Sabrina (1954)
401,144,5,Die Hard (1988)
401,1,2,Toy Story (1995)
401,88,4,Sleepless in Seattle (1993)
401,194,4,"Sting, The (1973)"
401,603,4,Rear Window (1954)
401,100,4,Fargo (1996)
401,322,2,Murder at 1600 (1997)
401,181,3,Return of the Jedi (1983)
401,196,5,Dead Poets Society (1989)
401,143,4,"Sound of Music, The (1965)"
401,515,4,"Boot, Das (1981)"
401,26,3,"Brothers McMullen, The (1995)"
401,248,3,Grosse Pointe Blank (1997)
401,237,3,Jerry Maguire (1996)
401,111,4,"Truth About Cats & Dogs, The (1996)"
401,25,4,"Birdcage, The (1996)"
401,1016,3,Con Air (1997)
401,154,1,Monty Python's Life of Brian (1979)
401,275,4,Sense and Sensibility (1995)
401,294,1,Liar Liar (1997)
401,328,4,Conspiracy Theory (1997)
401,174,4,Raiders of the Lost Ark (1981)
401,151,1,Willy Wonka and the Chocolate Factory (1971)
401,485,4,My Fair Lady (1964)
401,385,3,True Lies (1994)
401,135,1,2001: A Space Odyssey (1968)
401,471,4,Courage Under Fire (1996)
401,815,3,One Fine Day (1996)
401,272,3,Good Will Hunting (1997)
401,14,3,"Postino, Il (1994)"
401,405,2,Mission: Impossible (1996)
401,117,3,"Rock, The (1996)"
401,273,2,Heat (1995)
401,137,3,Big Night (1996)
401,216,4,When Harry Met Sally... (1989)
401,483,4,Casablanca (1942)
401,748,3,"Saint, The (1997)"
401,280,2,Up Close and Personal (1996)
401,202,4,Groundhog Day (1993)
401,235,1,Mars Attacks! (1996)
401,478,2,"Philadelphia Story, The (1940)"
401,127,1,"Godfather, The (1972)"
401,69,3,Forrest Gump (1994)
401,318,4,Schindler's List (1993)
401,65,4,What's Eating Gilbert Grape (1993)
401,591,3,Primal Fear (1996)
401,153,2,"Fish Called Wanda, A (1988)"
401,507,4,"Streetcar Named Desire, A (1951)"
401,11,2,Seven (Se7en) (1995)
401,520,3,"Great Escape, The (1963)"
401,501,2,Dumbo (1941)
401,198,4,Nikita (La Femme Nikita) (1990)
401,64,3,"Shawshank Redemption, The (1994)"
401,357,4,One Flew Over the Cuckoo's Nest (1975)
401,484,3,"Maltese Falcon, The (1941)"
401,508,3,"People vs. Larry Flynt, The (1996)"
401,204,5,Back to the Future (1985)
401,321,2,Mother (1996)
401,191,4,Amadeus (1984)
401,724,4,Circle of Friends (1995)
401,430,2,Duck Soup (1933)
401,751,1,Tomorrow Never Dies (1997)
401,197,4,"Graduate, The (1967)"
401,678,3,Volcano (1997)
401,199,3,"Bridge on the River Kwai, The (1957)"
401,286,2,"English Patient, The (1996)"
401,462,4,Like Water For Chocolate (Como agua para chocolate) (1992)
401,71,2,"Lion King, The (1994)"
401,188,1,Full Metal Jacket (1987)
401,604,4,It Happened One Night (1934)
401,97,4,Dances with Wolves (1990)
401,173,3,"Princess Bride, The (1987)"
401,315,4,Apt Pupil (1998)
401,892,1,Flubber (1997)
401,211,4,M*A*S*H (1970)
401,404,2,Pinocchio (1940)
401,210,4,Indiana Jones and the Last Crusade (1989)
401,278,4,Bed of Roses (1996)
401,365,4,Powder (1995)
401,185,4,Psycho (1960)
401,762,2,Beautiful Girls (1996)
401,168,1,Monty Python and the Holy Grail (1974)
401,371,3,"Bridges of Madison County, The (1995)"
401,121,3,Independence Day (ID4) (1996)
401,284,3,Tin Cup (1996)
401,70,4,Four Weddings and a Funeral (1994)
401,655,3,Stand by Me (1986)
401,13,2,Mighty Aphrodite (1995)
401,588,2,Beauty and the Beast (1991)
401,661,3,High Noon (1952)
401,632,4,Sophie's Choice (1982)
401,609,3,Father of the Bride (1950)
401,225,1,101 Dalmatians (1996)
401,866,3,Michael (1996)
401,707,2,Enchanted April (1991)
401,147,2,"Long Kiss Goodnight, The (1996)"
401,161,2,Top Gun (1986)
401,509,4,My Left Foot (1989)
401,44,4,Dolores Claiborne (1994)
401,566,5,Clear and Present Danger (1994)
401,99,4,Snow White and the Seven Dwarfs (1937)
401,659,3,Arsenic and Old Lace (1944)
401,654,3,Chinatown (1974)
401,9,3,Dead Man Walking (1995)
401,203,4,Unforgiven (1992)
401,477,1,Matilda (1996)
401,511,2,Lawrence of Arabia (1962)
401,162,5,On Golden Pond (1981)
401,663,1,Being There (1979)
401,125,3,Phenomenon (1996)
401,634,1,Microcosmos: Le peuple de l'herbe (1996)
401,435,5,Butch Cassidy and the Sundance Kid (1969)
401,651,4,Glory (1989)
401,316,5,As Good As It Gets (1997)
401,429,3,"Day the Earth Stood Still, The (1951)"
401,282,3,"Time to Kill, A (1996)"
401,428,4,Harold and Maude (1971)
401,527,4,Gandhi (1982)
401,243,3,Jungle2Jungle (1997)
401,582,4,"Piano, The (1993)"
401,1011,3,2 Days in the Valley (1996)
401,312,3,Midnight in the Garden of Good and Evil (1997)
401,499,3,Cat on a Hot Tin Roof (1958)
401,83,4,Much Ado About Nothing (1993)
401,482,4,Some Like It Hot (1959)
401,276,4,Leaving Las Vegas (1995)
401,553,5,"Walk in the Clouds, A (1995)"
401,493,4,"Thin Man, The (1934)"
401,157,3,Platoon (1986)
401,535,2,Addicted to Love (1997)
401,528,5,"Killing Fields, The (1984)"
401,473,1,James and the Giant Peach (1996)
401,356,4,"Client, The (1994)"
401,630,4,"Great Race, The (1965)"
401,684,4,In the Line of Fire (1993)
401,1289,2,Jack and Sarah (1995)
401,490,3,To Catch a Thief (1955)
401,584,3,"Secret Garden, The (1993)"
401,481,3,"Apartment, The (1960)"
401,610,4,Gigi (1958)
401,1009,4,Stealing Beauty (1996)
401,519,4,"Treasure of the Sierra Madre, The (1948)"
401,638,4,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
401,735,5,Philadelphia (1993)
401,342,1,"Man Who Knew Too Little, The (1997)"
401,537,4,My Own Private Idaho (1991)
402,50,4,Star Wars (1977)
402,257,4,Men in Black (1997)
402,222,4,Star Trek: First Contact (1996)
402,118,4,Twister (1996)
402,1,5,Toy Story (1995)
402,95,5,Aladdin (1992)
402,234,4,Jaws (1975)
402,32,3,Crumb (1994)
402,16,3,French Twist (Gazon maudit) (1995)
402,100,5,Fargo (1996)
402,181,4,Return of the Jedi (1983)
402,515,5,"Boot, Das (1981)"
402,15,5,Mr. Holland's Opus (1995)
402,237,4,Jerry Maguire (1996)
402,480,5,North by Northwest (1959)
402,111,4,"Truth About Cats & Dogs, The (1996)"
402,25,4,"Birdcage, The (1996)"
402,275,5,Sense and Sensibility (1995)
402,96,5,Terminator 2: Judgment Day (1991)
402,151,5,Willy Wonka and the Chocolate Factory (1971)
402,245,1,"Devil's Own, The (1997)"
402,135,4,2001: A Space Odyssey (1968)
402,471,4,Courage Under Fire (1996)
402,479,5,Vertigo (1958)
402,117,3,"Rock, The (1996)"
402,273,4,Heat (1995)
402,137,4,Big Night (1996)
402,258,4,Contact (1997)
402,455,3,Jackie Chan's First Strike (1996)
402,48,5,Hoop Dreams (1994)
402,476,3,"First Wives Club, The (1996)"
402,483,5,Casablanca (1942)
402,748,3,"Saint, The (1997)"
402,255,4,My Best Friend's Wedding (1997)
402,408,5,"Close Shave, A (1995)"
402,235,3,Mars Attacks! (1996)
402,228,3,Star Trek: The Wrath of Khan (1982)
402,10,2,Richard III (1995)
402,127,5,"Godfather, The (1972)"
402,591,4,Primal Fear (1996)
402,7,4,Twelve Monkeys (1995)
402,204,5,Back to the Future (1985)
402,410,1,Kingpin (1996)
402,286,5,"English Patient, The (1996)"
402,12,4,"Usual Suspects, The (1995)"
402,1060,3,"Adventures of Pinocchio, The (1996)"
402,475,3,Trainspotting (1996)
402,182,5,GoodFellas (1990)
402,168,5,Monty Python and the Holy Grail (1974)
402,126,4,"Spitfire Grill, The (1996)"
402,864,3,My Fellow Americans (1996)
402,13,3,Mighty Aphrodite (1995)
402,696,4,City Hall (1996)
402,9,4,Dead Man Walking (1995)
402,511,5,Lawrence of Arabia (1962)
402,510,5,"Magnificent Seven, The (1954)"
402,116,3,Cold Comfort Farm (1995)
402,764,3,If Lucy Fell (1996)
402,1101,4,Six Degrees of Separation (1993)
402,1048,2,She's the One (1996)
402,276,5,Leaving Las Vegas (1995)
402,42,4,Clerks (1994)
402,1284,3,Before and After (1996)
402,529,4,My Life as a Dog (Mitt liv som hund) (1985)
402,710,2,Better Off Dead... (1985)
402,628,3,Sleepers (1996)
402,124,4,Lone Star (1996)
402,19,4,Antonia's Line (1995)
403,50,5,Star Wars (1977)
403,257,2,Men in Black (1997)
403,222,5,Star Trek: First Contact (1996)
403,274,3,Sabrina (1995)
403,118,5,Twister (1996)
403,1,4,Toy Story (1995)
403,546,3,Broken Arrow (1996)
403,100,5,Fargo (1996)
403,181,4,Return of the Jedi (1983)
403,515,4,"Boot, Das (1981)"
403,288,4,Scream (1996)
403,237,5,Jerry Maguire (1996)
403,111,4,"Truth About Cats & Dogs, The (1996)"
403,685,4,Executive Decision (1996)
403,151,4,Willy Wonka and the Chocolate Factory (1971)
403,471,5,Courage Under Fire (1996)
403,405,5,Mission: Impossible (1996)
403,117,4,"Rock, The (1996)"
403,258,4,Contact (1997)
403,476,4,"First Wives Club, The (1996)"
403,748,5,"Saint, The (1997)"
403,235,5,Mars Attacks! (1996)
403,127,4,"Godfather, The (1972)"
403,106,2,Diabolique (1996)
403,7,5,Twelve Monkeys (1995)
403,410,2,Kingpin (1996)
403,597,2,Eraser (1996)
403,291,4,Absolute Power (1997)
403,845,4,That Thing You Do! (1996)
403,1047,2,Multiplicity (1996)
403,370,3,Mary Reilly (1996)
403,121,5,Independence Day (ID4) (1996)
403,284,1,Tin Cup (1996)
403,864,4,My Fellow Americans (1996)
403,240,1,Beavis and Butt-head Do America (1996)
403,866,4,Michael (1996)
403,147,5,"Long Kiss Goodnight, The (1996)"
403,129,4,Bound (1996)
403,9,3,Dead Man Walking (1995)
403,477,4,Matilda (1996)
403,472,4,Dragonheart (1996)
403,148,5,"Ghost and the Darkness, The (1996)"
403,1012,1,Private Parts (1997)
403,282,5,"Time to Kill, A (1996)"
403,276,4,Leaving Las Vegas (1995)
403,760,1,Screamers (1995)
403,1199,2,Cemetery Man (Dellamorte Dellamore) (1994)
403,123,3,"Frighteners, The (1996)"
403,925,4,Unforgettable (1996)
403,928,3,"Craft, The (1996)"
404,302,4,L.A. Confidential (1997)
404,327,2,Cop Land (1997)
404,332,4,Kiss the Girls (1997)
404,288,3,Scream (1996)
404,690,5,Seven Years in Tibet (1997)
404,294,4,Liar Liar (1997)
404,328,4,Conspiracy Theory (1997)
404,307,4,"Devil's Advocate, The (1997)"
404,750,3,Amistad (1997)
404,245,3,"Devil's Own, The (1997)"
404,272,4,Good Will Hunting (1997)
404,323,3,Dante's Peak (1997)
404,258,4,Contact (1997)
404,748,4,"Saint, The (1997)"
404,339,1,Mad City (1997)
404,343,1,Alien: Resurrection (1997)
404,879,3,"Peacemaker, The (1997)"
404,678,4,Volcano (1997)
404,333,2,"Game, The (1997)"
404,286,1,"English Patient, The (1996)"
404,66,4,While You Were Sleeping (1995)
404,892,2,Flubber (1997)
404,259,5,George of the Jungle (1997)
404,938,4,"Smile Like Yours, A (1997)"
404,289,1,Evita (1996)
404,301,3,In & Out (1997)
404,22,5,Braveheart (1995)
404,901,2,Mr. Magoo (1997)
404,739,4,Pretty Woman (1990)
404,269,4,"Full Monty, The (1997)"
404,310,4,"Rainmaker, The (1997)"
404,683,4,Rocket Man (1997)
404,331,3,"Edge, The (1997)"
404,300,4,Air Force One (1997)
404,243,3,Jungle2Jungle (1997)
404,313,5,Titanic (1997)
404,687,3,McHale's Navy (1997)
404,754,3,Red Corner (1997)
404,689,2,"Jackal, The (1997)"
404,876,2,Money Talks (1997)
404,348,3,Desperate Measures (1998)
404,270,4,Gattaca (1997)
404,342,3,"Man Who Knew Too Little, The (1997)"
404,1238,3,Full Speed (1996)
405,50,5,Star Wars (1977)
405,172,5,"Empire Strikes Back, The (1980)"
405,302,4,L.A. Confidential (1997)
405,377,1,Heavyweights (1994)
405,51,1,Legends of the Fall (1994)
405,265,2,"Hunt for Red October, The (1990)"
405,465,1,"Jungle Book, The (1994)"
405,451,5,Grease (1978)
405,86,1,"Remains of the Day, The (1993)"
405,40,2,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
405,29,4,Batman Forever (1995)
405,785,1,Only You (1994)
405,387,1,"Age of Innocence, The (1993)"
405,1042,1,Just Cause (1995)
405,1184,1,"Endless Summer 2, The (1994)"
405,392,5,"Man Without a Face, The (1993)"
405,95,3,Aladdin (1992)
405,768,3,Casper (1995)
405,234,5,Jaws (1975)
405,98,4,"Silence of the Lambs, The (1991)"
405,193,4,"Right Stuff, The (1983)"
405,88,3,Sleepless in Seattle (1993)
405,194,1,"Sting, The (1973)"
405,603,3,Rear Window (1954)
