Treansaction ID,Date,TransactionPrice
4244,02/01/2020,$11.53 
7135,02/01/2020,$11.89 
12820,02/01/2020,$11.89 
13663,02/01/2020,$12.06 
1843,02/01/2020,$12.09 
13647,02/01/2020,$12.09 
6031,02/01/2020,$12.09 
16471,02/01/2020,$12.09 
10,02/01/2020,$12.42 
5578,02/01/2020,$12.42 
6645,02/01/2020,$12.42 
11324,02/01/2020,$12.42 
12829,02/01/2020,$12.42 
1247,02/01/2020,$12.42 
2903,02/01/2020,$12.42 
3658,02/01/2020,$12.42 
4992,02/01/2020,$12.42 
9706,02/01/2020,$12.42 
13341,02/01/2020,$12.42 
8198,02/01/2020,$12.54 
2006,02/01/2020,$12.54 
7530,02/01/2020,$12.54 
11299,02/01/2020,$12.54 
12100,02/01/2020,$12.54 
12517,02/01/2020,$12.54 
14685,02/01/2020,$12.54 
18038,02/01/2020,$12.54 
12116,02/01/2020,$12.54 
11392,02/01/2020,$12.63 
1495,02/01/2020,$12.88 
1604,02/01/2020,$12.88 
3783,02/01/2020,$12.88 
9446,02/01/2020,$12.88 
11564,02/01/2020,$12.88 
12258,02/01/2020,$12.88 
568,02/01/2020,$12.88 
2089,02/01/2020,$12.88 
11970,02/01/2020,$12.88 
11156,02/01/2020,$12.95 
12652,02/01/2020,$12.95 
2135,02/01/2020,$12.95 
1997,02/01/2020,$12.99 
14095,02/01/2020,$12.99 
80,02/01/2020,$13.05 
10065,02/01/2020,$13.05 
14310,02/01/2020,$13.05 
865,02/01/2020,$13.31 
14506,02/01/2020,$13.31 
15773,02/01/2020,$13.31 
235,02/01/2020,$13.31 
357,02/01/2020,$13.31 
12418,02/01/2020,$13.31 
13784,02/01/2020,$13.31 
8152,02/01/2020,$13.40 
2368,02/01/2020,$13.40 
586,02/01/2020,$13.72 
3181,02/01/2020,$13.72 
4773,02/01/2020,$13.72 
12496,02/01/2020,$13.72 
13330,02/01/2020,$13.72 
15917,02/01/2020,$13.72 
8612,02/01/2020,$13.72 
13087,02/01/2020,$13.72 
16259,02/01/2020,$13.72 
16360,02/01/2020,$13.72 
16968,02/01/2020,$13.72 
17264,02/01/2020,$13.72 
5567,02/01/2020,$13.77 
785,02/01/2020,$13.77 
1148,02/01/2020,$13.78 
5164,02/01/2020,$13.78 
8263,02/01/2020,$13.78 
1444,02/01/2020,$13.78 
2460,02/01/2020,$13.78 
2484,02/01/2020,$13.78 
4181,02/01/2020,$13.78 
14836,02/01/2020,$13.78 
14841,02/01/2020,$13.78 
15381,02/01/2020,$13.78 
16970,02/01/2020,$13.78 
1112,02/01/2020,$13.78 
4964,02/01/2020,$13.78 
1561,02/01/2020,$13.86 
1691,02/01/2020,$13.86 
2083,02/01/2020,$13.86 
14291,02/01/2020,$13.86 
5692,02/01/2020,$13.86 
9958,02/01/2020,$13.86 
10500,02/01/2020,$13.86 
13991,02/01/2020,$13.86 
14595,02/01/2020,$13.86 
5249,02/01/2020,$13.86 
5323,02/01/2020,$13.86 
5412,02/01/2020,$13.86 
6284,02/01/2020,$13.86 
3663,02/01/2020,$13.90 
8864,02/01/2020,$13.90 
12369,02/01/2020,$13.90 
14445,02/01/2020,$13.94 
3493,02/01/2020,$13.97 
4728,02/01/2020,$13.97 
6796,02/01/2020,$13.97 
13935,02/01/2020,$13.97 
15010,02/01/2020,$13.97 
1744,02/01/2020,$13.97 
2053,02/01/2020,$13.97 
3890,02/01/2020,$13.97 
6745,02/01/2020,$13.97 
11189,02/01/2020,$13.97 
11950,02/01/2020,$13.97 
5219,02/01/2020,$13.97 
655,02/01/2020,$14.23 
12041,02/01/2020,$14.23 
12248,02/01/2020,$14.23 
13857,02/01/2020,$14.23 
5654,02/01/2020,$14.37 
843,02/01/2020,$14.37 
5790,02/01/2020,$14.37 
9567,02/01/2020,$14.37 
11129,02/01/2020,$14.37 
11144,02/01/2020,$14.37 
12628,02/01/2020,$14.37 
13024,02/01/2020,$14.76 
14295,02/01/2020,$14.76 
16882,02/01/2020,$14.76 
6029,02/01/2020,$14.94 
10982,02/01/2020,$14.94 
3747,02/01/2020,$14.94 
6411,02/01/2020,$14.94 
7086,02/01/2020,$14.94 
11325,02/01/2020,$14.94 
12928,02/01/2020,$14.94 
13268,02/01/2020,$14.94 
14087,02/01/2020,$14.94 
15111,02/01/2020,$14.94 
15882,02/01/2020,$14.94 
3571,02/01/2020,$14.94 
5085,02/01/2020,$14.94 
6466,02/01/2020,$14.94 
7235,02/01/2020,$14.94 
11749,02/01/2020,$14.94 
13182,02/01/2020,$14.94 
16654,02/01/2020,$14.94 
4809,02/01/2020,$15.08 
706,02/01/2020,$15.08 
2374,02/01/2020,$15.08 
14106,02/01/2020,$15.08 
193,02/01/2020,$15.08 
4942,02/01/2020,$15.09 
8968,02/01/2020,$15.09 
3470,02/01/2020,$15.09 
1613,02/01/2020,$15.84 
6481,02/01/2020,$15.84 
7446,02/01/2020,$15.84 
16954,02/01/2020,$15.84 
9739,02/01/2020,$15.84 
4041,02/01/2020,$16.15 
4331,02/01/2020,$16.86 
4353,02/01/2020,$16.86 
5308,02/01/2020,$16.86 
10723,02/01/2020,$16.86 
14611,02/01/2020,$16.86 
16203,02/01/2020,$16.86 
143,02/01/2020,$16.86 
1645,02/01/2020,$16.86 
2472,02/01/2020,$16.86 
2473,02/01/2020,$16.86 
4259,02/01/2020,$16.86 
4323,02/01/2020,$16.86 
5307,02/01/2020,$16.86 
7014,02/01/2020,$16.86 
7499,02/01/2020,$16.86 
7963,02/01/2020,$16.86 
9146,02/01/2020,$16.86 
11662,02/01/2020,$16.86 
12509,02/01/2020,$16.86 
12924,02/01/2020,$16.86 
16045,02/01/2020,$16.86 
16647,02/01/2020,$16.86 
9663,02/01/2020,$16.86 
13483,02/01/2020,$16.86 
15419,02/01/2020,$16.86 
943,02/01/2020,$16.97 
4496,02/01/2020,$16.97 
11631,02/01/2020,$16.97 
13210,02/01/2020,$16.97 
15089,02/01/2020,$16.97 
14879,02/01/2020,$16.97 
7378,02/01/2020,$17.06 
14097,02/01/2020,$17.06 
8472,02/01/2020,$17.06 
13170,02/01/2020,$17.20 
10896,02/01/2020,$17.20 
17934,02/01/2020,$17.20 
5211,02/01/2020,$17.36 
12886,02/01/2020,$17.98 
4167,02/01/2020,$18.39 
212,02/01/2020,$18.53 
1120,02/01/2020,$18.53 
12309,02/01/2020,$18.53 
16914,02/01/2020,$18.53 
16060,02/01/2020,$18.70 
9530,02/01/2020,$18.73 
3954,02/01/2020,$18.90 
8331,02/01/2020,$18.90 
10704,02/01/2020,$18.90 
14906,02/01/2020,$18.90 
17997,02/01/2020,$18.90 
7475,02/01/2020,$18.90 
9590,02/01/2020,$19.32 
9102,02/01/2020,$19.32 
14950,02/01/2020,$19.68 
17457,02/01/2020,$20.78 
2953,02/01/2020,$22.62 
17394,02/01/2020,$22.62 
2784,02/01/2020,$22.62 
649,02/01/2020,$22.75 
1893,02/01/2020,$22.75 
7608,02/01/2020,$22.75 
17439,02/01/2020,$26.80 
17143,02/01/2020,$27.59 
17320,02/01/2020,$27.59 
10234,02/01/2020,$27.59 
3328,02/01/2020,$33.71 
7121,02/01/2020,$33.71 
9947,02/01/2020,$33.71 
14660,02/01/2020,$39.47 
8670,02/01/2020,$39.47 
10268,02/01/2020,$39.47 
17546,02/01/2020,$39.47 
10004,02/01/2020,$39.47 
17589,02/01/2020,$39.47 
10245,02/01/2020,$39.47 
12353,02/01/2020,$39.47 
9641,02/01/2020,$39.47 
17586,02/01/2020,$39.47 
10687,02/01/2020,$39.47 
10158,02/01/2020,$39.47 
10533,02/01/2020,$39.47 
11013,02/01/2020,$39.47 
18042,02/01/2020,$39.47 
11272,02/01/2020,$39.47 
10932,02/01/2020,$39.47 
10690,02/01/2020,$95.49 
1954,03/01/2020, $ 
3208,03/01/2020, $ 
5081,03/01/2020, $ 
6806,03/01/2020, $ 
7343,03/01/2020, $ 
8425,03/01/2020, $ 
8434,03/01/2020, $ 
9207,03/01/2020, $ 
12436,03/01/2020, $ 
14145,03/01/2020, $ 
15041,03/01/2020, $ 
16793,03/01/2020, $ 
5629,03/01/2020,$7.19 
6499,03/01/2020,$7.19 
2933,03/01/2020,$7.79 
7808,03/01/2020,$7.79 
8131,03/01/2020,$7.79 
8310,03/01/2020,$7.79 
11907,03/01/2020,$7.79 
14918,03/01/2020,$7.79 
15193,03/01/2020,$7.79 
11251,03/01/2020,$8.54 
12087,03/01/2020,$8.54 
7413,03/01/2020,$9.54 
2425,03/01/2020,$9.54 
2853,03/01/2020,$9.54 
10443,03/01/2020,$9.54 
13424,03/01/2020,$9.54 
4,03/01/2020,$10.35 
7878,03/01/2020,$10.35 
2052,03/01/2020,$10.71 
6610,03/01/2020,$10.71 
12020,03/01/2020,$10.71 
12467,03/01/2020,$10.71 
13833,03/01/2020,$10.71 
1418,03/01/2020,$10.71 
4140,03/01/2020,$10.71 
10658,03/01/2020,$10.71 
99,03/01/2020,$11.04 
508,03/01/2020,$11.04 
631,03/01/2020,$11.04 
964,03/01/2020,$11.04 
1710,03/01/2020,$11.04 
3213,03/01/2020,$11.04 
3617,03/01/2020,$11.04 
4180,03/01/2020,$11.04 
7059,03/01/2020,$11.04 
13404,03/01/2020,$11.04 
14091,03/01/2020,$11.04 
15489,03/01/2020,$11.04 
16665,03/01/2020,$11.04 
6897,03/01/2020,$11.04 
2378,03/01/2020,$11.04 
16062,03/01/2020,$11.47 
14678,03/01/2020,$12.05 
2209,03/01/2020,$12.09 
8411,03/01/2020,$12.09 
177,03/01/2020,$12.41 
6968,03/01/2020,$12.41 
9170,03/01/2020,$12.41 
14606,03/01/2020,$12.41 
2797,03/01/2020,$12.42 
6583,03/01/2020,$12.42 
1620,03/01/2020,$12.42 
7375,03/01/2020,$12.42 
11344,03/01/2020,$12.42 
16366,03/01/2020,$12.88 
3060,03/01/2020,$12.88 
3373,03/01/2020,$12.88 
6007,03/01/2020,$12.88 
9017,03/01/2020,$12.88 
12697,03/01/2020,$12.88 
15847,03/01/2020,$12.88 
1534,03/01/2020,$12.88 
1925,03/01/2020,$12.88 
3388,03/01/2020,$12.88 
3878,03/01/2020,$12.88 
5741,03/01/2020,$12.88 
6426,03/01/2020,$12.88 
6428,03/01/2020,$12.88 
11140,03/01/2020,$12.88 
13621,03/01/2020,$12.88 
13838,03/01/2020,$12.88 
14803,03/01/2020,$12.88 
1785,03/01/2020,$12.92 
2918,03/01/2020,$12.96 
11114,03/01/2020,$12.96 
3847,03/01/2020,$12.99 
7807,03/01/2020,$12.99 
13847,03/01/2020,$13.05 
5300,03/01/2020,$13.31 
9683,03/01/2020,$13.31 
3772,03/01/2020,$13.31 
3432,03/01/2020,$13.31 
11958,03/01/2020,$13.31 
14110,03/01/2020,$13.31 
5501,03/01/2020,$13.31 
16622,03/01/2020,$13.31 
1622,03/01/2020,$13.31 
2335,03/01/2020,$13.31 
4609,03/01/2020,$13.31 
4845,03/01/2020,$13.31 
6214,03/01/2020,$13.31 
6260,03/01/2020,$13.31 
7546,03/01/2020,$13.31 
10373,03/01/2020,$13.31 
12437,03/01/2020,$13.31 
13811,03/01/2020,$13.31 
15167,03/01/2020,$13.31 
15769,03/01/2020,$13.31 
367,03/01/2020,$13.31 
660,03/01/2020,$13.31 
1027,03/01/2020,$13.31 
1205,03/01/2020,$13.31 
1226,03/01/2020,$13.31 
1492,03/01/2020,$13.31 
1638,03/01/2020,$13.31 
2249,03/01/2020,$13.31 
3061,03/01/2020,$13.31 
3416,03/01/2020,$13.31 
4001,03/01/2020,$13.31 
5155,03/01/2020,$13.31 
5723,03/01/2020,$13.31 
6656,03/01/2020,$13.31 
6919,03/01/2020,$13.31 
7002,03/01/2020,$13.31 
7362,03/01/2020,$13.31 
7619,03/01/2020,$13.31 
9516,03/01/2020,$13.31 
10175,03/01/2020,$13.31 
10567,03/01/2020,$13.31 
11691,03/01/2020,$13.31 
12291,03/01/2020,$13.31 
13110,03/01/2020,$13.31 
13183,03/01/2020,$13.31 
13532,03/01/2020,$13.31 
13720,03/01/2020,$13.31 
13938,03/01/2020,$13.31 
14015,03/01/2020,$13.31 
14245,03/01/2020,$13.31 
15001,03/01/2020,$13.31 
15796,03/01/2020,$13.31 
16272,03/01/2020,$13.31 
6522,03/01/2020,$13.31 
9686,03/01/2020,$13.31 
903,03/01/2020,$13.31 
4888,03/01/2020,$13.31 
4536,03/01/2020,$13.36 
4766,03/01/2020,$13.36 
5449,03/01/2020,$13.36 
2783,03/01/2020,$13.36 
8756,03/01/2020,$13.40 
8140,03/01/2020,$13.70 
111,03/01/2020,$13.72 
4285,03/01/2020,$13.72 
5534,03/01/2020,$13.72 
12039,03/01/2020,$13.72 
12704,03/01/2020,$13.72 
4389,03/01/2020,$13.77 
9202,03/01/2020,$13.78 
4636,03/01/2020,$13.78 
4760,03/01/2020,$13.78 
2569,03/01/2020,$13.78 
6427,03/01/2020,$13.78 
9963,03/01/2020,$13.78 
14024,03/01/2020,$13.78 
14074,03/01/2020,$13.78 
14784,03/01/2020,$13.78 
15928,03/01/2020,$13.78 
2470,03/01/2020,$13.78 
2624,03/01/2020,$13.78 
6149,03/01/2020,$13.78 
6385,03/01/2020,$13.78 
7849,03/01/2020,$13.78 
13292,03/01/2020,$13.78 
14799,03/01/2020,$13.78 
15253,03/01/2020,$13.78 
16135,03/01/2020,$13.78 
16147,03/01/2020,$13.78 
16161,03/01/2020,$13.78 
16706,03/01/2020,$13.78 
3062,03/01/2020,$13.78 
8280,03/01/2020,$13.78 
7215,03/01/2020,$13.78 
9736,03/01/2020,$13.78 
11180,03/01/2020,$13.78 
7180,03/01/2020,$13.78 
5831,03/01/2020,$13.86 
11043,03/01/2020,$13.86 
6773,03/01/2020,$13.90 
7653,03/01/2020,$13.90 
584,03/01/2020,$13.94 
12545,03/01/2020,$13.94 
9295,03/01/2020,$13.97 
5151,03/01/2020,$13.97 
6404,03/01/2020,$13.97 
13610,03/01/2020,$13.97 
2701,03/01/2020,$13.97 
3919,03/01/2020,$13.97 
4545,03/01/2020,$13.97 
12095,03/01/2020,$13.97 
12996,03/01/2020,$13.97 
15798,03/01/2020,$13.97 
116,03/01/2020,$13.97 
1946,03/01/2020,$13.97 
4871,03/01/2020,$13.97 
7324,03/01/2020,$13.97 
10748,03/01/2020,$13.97 
13727,03/01/2020,$13.97 
2129,03/01/2020,$13.97 
6187,03/01/2020,$13.97 
3132,03/01/2020,$14.02 
6690,03/01/2020,$14.02 
9319,03/01/2020,$14.02 
16256,03/01/2020,$14.02 
3451,03/01/2020,$14.02 
6464,03/01/2020,$14.02 
6974,03/01/2020,$14.02 
8327,03/01/2020,$14.02 
12272,03/01/2020,$14.02 
13868,03/01/2020,$14.02 
14467,03/01/2020,$14.02 
14536,03/01/2020,$14.02 
15385,03/01/2020,$14.02 
368,03/01/2020,$14.02 
8441,03/01/2020,$14.02 
17609,03/01/2020,$14.18 
4977,03/01/2020,$14.18 
1514,03/01/2020,$14.18 
13956,03/01/2020,$14.37 
5125,03/01/2020,$14.37 
11939,03/01/2020,$14.37 
15571,03/01/2020,$14.37 
4315,03/01/2020,$14.37 
2597,03/01/2020,$14.37 
7322,03/01/2020,$14.37 
11666,03/01/2020,$14.37 
1870,03/01/2020,$14.37 
11798,03/01/2020,$14.76 
9151,03/01/2020,$14.76 
7959,03/01/2020,$14.76 
14302,03/01/2020,$14.76 
5916,03/01/2020,$14.94 
870,03/01/2020,$14.94 
1219,03/01/2020,$14.94 
3108,03/01/2020,$14.94 
5491,03/01/2020,$14.94 
5505,03/01/2020,$14.94 
8389,03/01/2020,$14.94 
9522,03/01/2020,$14.94 
12553,03/01/2020,$14.94 
1651,03/01/2020,$14.94 
3559,03/01/2020,$14.94 
8055,03/01/2020,$14.94 
13108,03/01/2020,$14.94 
13882,03/01/2020,$14.94 
15704,03/01/2020,$14.94 
5487,03/01/2020,$14.97 
10470,03/01/2020,$14.97 
14266,03/01/2020,$14.97 
14319,03/01/2020,$14.97 
478,03/01/2020,$14.97 
10176,03/01/2020,$15.09 
1866,03/01/2020,$15.09 
15899,03/01/2020,$15.09 
14539,03/01/2020,$15.09 
5764,03/01/2020,$15.09 
9770,03/01/2020,$15.09 
14031,03/01/2020,$15.09 
17848,03/01/2020,$15.55 
9068,03/01/2020,$15.55 
15647,03/01/2020,$15.55 
11191,03/01/2020,$15.73 
16935,03/01/2020,$15.73 
4150,03/01/2020,$15.73 
6306,03/01/2020,$15.73 
4514,03/01/2020,$15.82 
1155,03/01/2020,$15.84 
2154,03/01/2020,$15.84 
2984,03/01/2020,$15.84 
4893,03/01/2020,$15.84 
8521,03/01/2020,$15.84 
13995,03/01/2020,$15.84 
421,03/01/2020,$15.84 
1278,03/01/2020,$15.84 
1454,03/01/2020,$15.84 
5761,03/01/2020,$15.84 
6637,03/01/2020,$15.84 
9937,03/01/2020,$15.84 
12211,03/01/2020,$15.84 
13265,03/01/2020,$15.84 
4524,03/01/2020,$15.84 
14484,03/01/2020,$15.84 
16500,03/01/2020,$15.84 
5855,03/01/2020,$16.31 
8087,03/01/2020,$16.31 
9399,03/01/2020,$16.31 
11814,03/01/2020,$16.31 
15098,03/01/2020,$16.31 
3841,03/01/2020,$16.31 
6684,03/01/2020,$16.59 
1853,03/01/2020,$16.86 
4223,03/01/2020,$16.86 
5478,03/01/2020,$16.86 
16273,03/01/2020,$16.86 
973,03/01/2020,$16.86 
2420,03/01/2020,$16.86 
5850,03/01/2020,$16.86 
6949,03/01/2020,$16.86 
10747,03/01/2020,$16.86 
11675,03/01/2020,$16.86 
16701,03/01/2020,$16.86 
9391,03/01/2020,$16.97 
14461,03/01/2020,$16.97 
6316,03/01/2020,$17.06 
14340,03/01/2020,$17.06 
13390,03/01/2020,$17.08 
12821,03/01/2020,$17.08 
8666,03/01/2020,$17.20 
17678,03/01/2020,$17.20 
3763,03/01/2020,$17.20 
4690,03/01/2020,$17.20 
14447,03/01/2020,$17.20 
9041,03/01/2020,$17.20 
10897,03/01/2020,$17.20 
7773,03/01/2020,$17.20 
14911,03/01/2020,$17.20 
38,03/01/2020,$17.34 
12378,03/01/2020,$17.34 
12968,03/01/2020,$17.34 
5951,03/01/2020,$17.36 
11049,03/01/2020,$17.36 
927,03/01/2020,$17.52 
13791,03/01/2020,$17.84 
3975,03/01/2020,$18.53 
12052,03/01/2020,$18.53 
11455,03/01/2020,$18.56 
13428,03/01/2020,$18.70 
4844,03/01/2020,$18.90 
9093,03/01/2020,$18.90 
9223,03/01/2020,$18.90 
16585,03/01/2020,$18.90 
17891,03/01/2020,$18.90 
811,03/01/2020,$18.90 
10034,03/01/2020,$18.90 
11787,03/01/2020,$18.90 
17729,03/01/2020,$18.90 
17734,03/01/2020,$18.90 
17838,03/01/2020,$18.90 
13363,03/01/2020,$22.61 
14650,03/01/2020,$22.61 
11776,03/01/2020,$22.62 
8175,03/01/2020,$22.62 
8379,03/01/2020,$27.59 
11264,03/01/2020,$31.97 
17672,03/01/2020,$31.97 
10137,03/01/2020,$39.47 
16398,03/01/2020,$39.47 
16420,03/01/2020,$39.47 
18036,03/01/2020,$39.47 
8020,03/01/2020,$39.47 
17895,03/01/2020,$39.47 
8342,03/01/2020,$39.47 
17522,03/01/2020,$39.47 
10606,03/01/2020,$39.47 
16816,03/01/2020,$39.47 
9870,03/01/2020,$39.47 
17983,03/01/2020,$39.47 
16434,03/01/2020,$39.47 
10530,03/01/2020,$39.47 
10934,03/01/2020,$39.47 
8024,03/01/2020,$39.47 
17591,03/01/2020,$39.47 
10411,03/01/2020,$39.47 
17798,03/01/2020,$39.47 
18048,03/01/2020,$39.47 
16384,03/01/2020,$39.47 
10902,03/01/2020,$39.47 
17396,03/01/2020,$39.47 
15991,03/01/2020,$39.47 
14705,03/01/2020,$39.47 
17132,03/01/2020,$39.47 
16892,03/01/2020,$39.47 
10033,03/01/2020,$39.47 
10328,03/01/2020,$39.47 
10092,03/01/2020,$40.90 
18012,03/01/2020,$40.90 
17777,03/01/2020,$40.90 
17510,03/01/2020,$40.90 
6980,03/01/2020,$41.05 
17160,03/01/2020,$44.07 
18027,03/01/2020,$44.07 
7784,03/01/2020,$44.07 
4797,04/01/2020, $ 
6275,04/01/2020, $ 
16497,04/01/2020, $ 
488,04/01/2020,$6.53 
8496,04/01/2020,$7.19 
6131,04/01/2020,$7.79 
11426,04/01/2020,$7.79 
11979,04/01/2020,$7.79 
12168,04/01/2020,$7.79 
14334,04/01/2020,$7.79 
15767,04/01/2020,$7.79 
17119,04/01/2020,$7.79 
425,04/01/2020,$8.54 
9327,04/01/2020,$9.54 
15800,04/01/2020,$10.71 
877,04/01/2020,$10.71 
1316,04/01/2020,$10.71 
10778,04/01/2020,$10.71 
7516,04/01/2020,$10.99 
5992,04/01/2020,$10.99 
11937,04/01/2020,$10.99 
1562,04/01/2020,$11.04 
15224,04/01/2020,$11.04 
6830,04/01/2020,$11.11 
17142,04/01/2020,$11.11 
6695,04/01/2020,$11.33 
8605,04/01/2020,$11.33 
14548,04/01/2020,$11.33 
16468,04/01/2020,$11.33 
1460,04/01/2020,$11.85 
15613,04/01/2020,$12.05 
4666,04/01/2020,$12.05 
2749,04/01/2020,$12.41 
3202,04/01/2020,$12.68 
4212,04/01/2020,$12.68 
7535,04/01/2020,$12.68 
11963,04/01/2020,$12.68 
6780,04/01/2020,$12.68 
3267,04/01/2020,$12.68 
1494,04/01/2020,$12.88 
13736,04/01/2020,$12.88 
4268,04/01/2020,$12.88 
7345,04/01/2020,$12.88 
15383,04/01/2020,$12.88 
3818,04/01/2020,$12.95 
14692,04/01/2020,$12.96 
15538,04/01/2020,$13.30 
953,04/01/2020,$13.30 
1049,04/01/2020,$13.30 
1648,04/01/2020,$13.30 
2384,04/01/2020,$13.30 
2883,04/01/2020,$13.30 
3743,04/01/2020,$13.30 
5497,04/01/2020,$13.30 
5523,04/01/2020,$13.30 
6457,04/01/2020,$13.30 
7626,04/01/2020,$13.30 
11739,04/01/2020,$13.30 
13471,04/01/2020,$13.30 
14086,04/01/2020,$13.30 
14211,04/01/2020,$13.30 
14588,04/01/2020,$13.30 
16066,04/01/2020,$13.30 
7718,04/01/2020,$13.30 
10871,04/01/2020,$13.30 
2078,04/01/2020,$13.36 
4354,04/01/2020,$13.36 
11360,04/01/2020,$13.36 
3760,04/01/2020,$13.36 
5043,04/01/2020,$13.36 
5836,04/01/2020,$13.36 
5867,04/01/2020,$13.36 
5566,04/01/2020,$13.77 
237,04/01/2020,$13.86 
625,04/01/2020,$13.86 
2867,04/01/2020,$13.86 
5131,04/01/2020,$13.86 
6068,04/01/2020,$13.86 
6342,04/01/2020,$13.86 
7819,04/01/2020,$13.86 
13344,04/01/2020,$13.86 
2107,04/01/2020,$13.90 
466,04/01/2020,$13.90 
7163,04/01/2020,$13.97 
4261,04/01/2020,$13.97 
13002,04/01/2020,$13.97 
16248,04/01/2020,$13.97 
2206,04/01/2020,$13.97 
5595,04/01/2020,$13.97 
6263,04/01/2020,$13.97 
6945,04/01/2020,$13.97 
8272,04/01/2020,$13.97 
13867,04/01/2020,$13.97 
14104,04/01/2020,$13.97 
14535,04/01/2020,$13.97 
15454,04/01/2020,$13.97 
15503,04/01/2020,$13.97 
15579,04/01/2020,$13.97 
2034,04/01/2020,$13.97 
3592,04/01/2020,$13.97 
6209,04/01/2020,$13.97 
8247,04/01/2020,$13.97 
11995,04/01/2020,$13.97 
12799,04/01/2020,$13.97 
13489,04/01/2020,$13.97 
16269,04/01/2020,$13.97 
8952,04/01/2020,$13.97 
7731,04/01/2020,$14.02 
1285,04/01/2020,$14.02 
3014,04/01/2020,$14.02 
3553,04/01/2020,$14.02 
4258,04/01/2020,$14.02 
5245,04/01/2020,$14.02 
6302,04/01/2020,$14.02 
7102,04/01/2020,$14.02 
7270,04/01/2020,$14.02 
8080,04/01/2020,$14.02 
11351,04/01/2020,$14.02 
13086,04/01/2020,$14.02 
14975,04/01/2020,$14.02 
16202,04/01/2020,$14.02 
2220,04/01/2020,$14.02 
2636,04/01/2020,$14.02 
2944,04/01/2020,$14.02 
6363,04/01/2020,$14.02 
6575,04/01/2020,$14.02 
6738,04/01/2020,$14.02 
7531,04/01/2020,$14.02 
9748,04/01/2020,$14.02 
9764,04/01/2020,$14.02 
12542,04/01/2020,$14.02 
16311,04/01/2020,$14.02 
5989,04/01/2020,$14.02 
12805,04/01/2020,$14.02 
4580,04/01/2020,$14.02 
17334,04/01/2020,$14.04 
5842,04/01/2020,$14.18 
14025,04/01/2020,$14.18 
2945,04/01/2020,$14.18 
6526,04/01/2020,$14.18 
4327,04/01/2020,$14.18 
9946,04/01/2020,$14.37 
13501,04/01/2020,$14.37 
2267,04/01/2020,$14.37 
5450,04/01/2020,$14.37 
6424,04/01/2020,$14.37 
10195,04/01/2020,$14.37 
10050,04/01/2020,$14.37 
11659,04/01/2020,$14.37 
5674,04/01/2020,$14.37 
3929,04/01/2020,$14.76 
15366,04/01/2020,$14.90 
15849,04/01/2020,$14.90 
10435,04/01/2020,$14.90 
4097,04/01/2020,$14.96 
7957,04/01/2020,$15.09 
5030,04/01/2020,$15.09 
14370,04/01/2020,$15.23 
15753,04/01/2020,$15.55 
14706,04/01/2020,$15.55 
15285,04/01/2020,$15.55 
17584,04/01/2020,$15.55 
13393,04/01/2020,$15.84 
13667,04/01/2020,$15.84 
12190,04/01/2020,$15.84 
6775,04/01/2020,$15.84 
8522,04/01/2020,$15.84 
8502,04/01/2020,$15.88 
16179,04/01/2020,$16.08 
7747,04/01/2020,$16.31 
11981,04/01/2020,$16.31 
16832,04/01/2020,$16.31 
16493,04/01/2020,$16.31 
847,04/01/2020,$16.69 
2882,04/01/2020,$16.69 
11866,04/01/2020,$16.69 
1829,04/01/2020,$16.86 
4613,04/01/2020,$16.86 
8916,04/01/2020,$16.86 
8917,04/01/2020,$16.86 
9404,04/01/2020,$16.86 
11586,04/01/2020,$16.86 
15398,04/01/2020,$16.86 
803,04/01/2020,$16.86 
1222,04/01/2020,$16.86 
1405,04/01/2020,$16.86 
1721,04/01/2020,$16.86 
3029,04/01/2020,$16.86 
3530,04/01/2020,$16.86 
6082,04/01/2020,$16.86 
6104,04/01/2020,$16.86 
6279,04/01/2020,$16.86 
6555,04/01/2020,$16.86 
7279,04/01/2020,$16.86 
10834,04/01/2020,$16.86 
12361,04/01/2020,$16.86 
13893,04/01/2020,$16.86 
7466,04/01/2020,$16.97 
2553,04/01/2020,$16.98 
4372,04/01/2020,$16.98 
15575,04/01/2020,$16.98 
17177,04/01/2020,$17.20 
10401,04/01/2020,$17.20 
10275,04/01/2020,$17.20 
12585,04/01/2020,$17.20 
6408,04/01/2020,$17.20 
18004,04/01/2020,$17.20 
11277,04/01/2020,$17.20 
14708,04/01/2020,$17.20 
17017,04/01/2020,$17.20 
3362,04/01/2020,$17.23 
7514,04/01/2020,$17.23 
13580,04/01/2020,$17.23 
2774,04/01/2020,$17.23 
12363,04/01/2020,$17.23 
8144,04/01/2020,$17.52 
16552,04/01/2020,$17.82 
1759,04/01/2020,$18.21 
6793,04/01/2020,$18.21 
12515,04/01/2020,$18.21 
2798,04/01/2020,$18.21 
7423,04/01/2020,$18.21 
15169,04/01/2020,$18.21 
16015,04/01/2020,$18.21 
16024,04/01/2020,$18.21 
3840,04/01/2020,$18.39 
12810,04/01/2020,$18.39 
7055,04/01/2020,$18.90 
7462,04/01/2020,$18.90 
10701,04/01/2020,$19.32 
10722,04/01/2020,$20.25 
18060,04/01/2020,$22.61 
1360,04/01/2020,$22.61 
15514,04/01/2020,$22.61 
2091,04/01/2020,$22.61 
17178,04/01/2020,$39.47 
10692,04/01/2020,$39.47 
16385,04/01/2020,$39.47 
17397,04/01/2020,$39.47 
17987,04/01/2020,$39.47 
16864,04/01/2020,$39.47 
